squad,lake,id_historia,numero,titulo,papel,recurso,duracao_dias_uteis,data_inicio,data_fim
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 62],62,"Entidade: Planejamento Operacional - Parte 1 (OSS, PSA, Confirmado) - TAMANHO: G",Engenheiro,Engenheiro 1,6.0,05/05/2026,12/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 62],62,"Entidade: Planejamento Operacional - Parte 1 (OSS, PSA, Confirmado) - TAMANHO: G",Analista,Analista 1,3.0,22/07/2026,24/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 63],63,Entidade: Planejamento Operacional - Parte 2 (Geral e Volume Indústria) - TAMANHO: M,Engenheiro,Engenheiro 2,4.0,05/05/2026,08/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 63],63,Entidade: Planejamento Operacional - Parte 2 (Geral e Volume Indústria) - TAMANHO: M,Analista,Analista 2,2.0,23/07/2026,24/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 64],64,Entidade: Planejamento Assegnazione e Emplacamento - TAMANHO: M,Engenheiro,Engenheiro 3,4.0,05/05/2026,08/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 64],64,Entidade: Planejamento Assegnazione e Emplacamento - TAMANHO: M,Analista,Analista 1,2.0,27/07/2026,28/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 65],65,Entidade: Lista Mestre Pokey e Produto A13 - TAMANHO: M,Engenheiro,Engenheiro 4,4.0,05/05/2026,08/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 65],65,Entidade: Lista Mestre Pokey e Produto A13 - TAMANHO: M,Analista,Analista 2,2.0,27/07/2026,28/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 66],66,Entidade: Dados Atuais e Emissão CO2 - Export Files - TAMANHO: M,Engenheiro,Engenheiro 5,2.0,05/05/2026,06/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 66],66,Entidade: Dados Atuais e Emissão CO2 - Export Files - TAMANHO: M,Analista,Analista 1,4.0,29/07/2026,03/08/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 67],67,Entidade: Comprovação Eletrônica de Entrega - EPOD Completo - TAMANHO: G,Engenheiro,Engenheiro 7,6.0,06/05/2026,13/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 67],67,Entidade: Comprovação Eletrônica de Entrega - EPOD Completo - TAMANHO: G,Analista,Analista 2,3.0,29/07/2026,31/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 68],68,Entidade: Ingestão de Dados Base - Volume Accuracy - TAMANHO: M,Engenheiro,Engenheiro 5,4.0,07/05/2026,12/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 68],68,Entidade: Ingestão de Dados Base - Volume Accuracy - TAMANHO: M,Analista,Analista 2,4.0,03/08/2026,06/08/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 69],69,Entidade: Processamento Final - Cálculo de Mix e Volume Accuracy - TAMANHO: P,Engenheiro,Engenheiro 8,1.0,08/05/2026,08/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 69],69,Entidade: Processamento Final - Cálculo de Mix e Volume Accuracy - TAMANHO: P,Analista,Analista 1,1.0,04/08/2026,04/08/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 70],70,Entidade: External Tables Google Sheets - Mapeamentos De-Para Parte 1 - TAMANHO: G,Engenheiro,Engenheiro 2,10.0,11/05/2026,22/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 71],71,Entidade: External Tables Google Sheets - Histórico e Volumes Globais - TAMANHO: G,Engenheiro,Engenheiro 3,10.0,11/05/2026,22/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 72],72,Entidade: Carga Física De-Para e Mapeamentos - TAMANHO: M,Engenheiro,Engenheiro 4,5.0,11/05/2026,15/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 73],73,Entidade: Carga Física Delivery EMEA e NAFTA - TAMANHO: M,Engenheiro,Engenheiro 8,4.0,11/05/2026,14/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 74],74,"Entidade: Carga Física Stocks - Dealer, OEM e Viajantes - TAMANHO: M",Engenheiro,Engenheiro 1,5.0,13/05/2026,19/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 75],75,Entidade: Carga Física Retail e Volume Argentina - TAMANHO: P,Engenheiro,Engenheiro 5,3.0,13/05/2026,15/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 76],76,Entidade: Carga Física Wholesales e Planejamento - TAMANHO: M,Engenheiro,Engenheiro 7,5.0,14/05/2026,20/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 77],77,Entidade: Consolidação Principal - tb_actual e View Base - TAMANHO: P,Engenheiro,Engenheiro 8,1.0,15/05/2026,15/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 77],77,Entidade: Consolidação Principal - tb_actual e View Base - TAMANHO: P,Analista,Analista 1,1.0,05/08/2026,05/08/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 78],78,Entidade: Wholesales NAFTA ROL - Carga Delta e Views - TAMANHO: P,Engenheiro,Engenheiro 4,1.0,18/05/2026,18/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 78],78,Entidade: Wholesales NAFTA ROL - Carga Delta e Views - TAMANHO: P,Analista,Analista 1,2.0,06/08/2026,07/08/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 79],79,Entidade: Views Planejamento - Budget Forecast e Estimativas - TAMANHO: M,Engenheiro,Engenheiro 5,1.0,18/05/2026,18/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 79],79,Entidade: Views Planejamento - Budget Forecast e Estimativas - TAMANHO: M,Analista,Analista 2,4.0,07/08/2026,12/08/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 80],80,Entidade: Views NAFTA - Dimensões Veículos e Produtos - TAMANHO: M,Analista,Analista 1,4.0,10/08/2026,13/08/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 81],81,Entidade: Stock History Regional - TAMANHO: M,Engenheiro,Engenheiro 6,5.0,18/05/2026,22/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 82],82,Entidade: Eventos e Pedidos Comerciais - TAMANHO: P,Engenheiro,Engenheiro 8,2.0,18/05/2026,19/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 83],83,Entidade: Indicadores FCO - TAMANHO: M,Engenheiro,Engenheiro 4,4.0,19/05/2026,22/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 84],84,Entidade: Estoque OEM e Dealer - TAMANHO: G,Engenheiro,Engenheiro 5,7.0,19/05/2026,27/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 85],85,Entidade: KPIs de Vendas e Produção - TAMANHO: M,Engenheiro,Engenheiro 1,4.0,20/05/2026,25/05/2026
